index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
RUSLAN SALAKHUTDINOV,0.0766945,0.25744617,-0.31840548,-0.06403335,0.28433415,0.74475276,0.16170266,-0.048671577,-0.74347,-0.52032584,-0.49801263,-0.11187768,0.13336468,-0.06718061,-0.061475545,0.866142,-0.78181684,-0.16691066,-0.60895956,0.35022634,0.30010983,0.4248537,-0.4550682,-0.73698574,-0.5951787,0.53570104,0.05845674,0.36162597,0.25079724,0.45273596,0.011893437,0.22613434,-0.38190016,-0.19252627,0.33502167,-0.09812087,-0.14325702,-0.08283924,0.057500333,0.32712603,0.063939005,0.21974255,0.46923506,0.4868701,0.88867694,0.41606507,0.47573185,0.054088123,-0.17308882,-0.5890641,0.3919518,-0.30204234,0.020948729,0.28000125,0.4008812,-0.6873031,0.47970974,0.046621986,-0.56280035,0.6021876,-0.2665363,-0.16506477,0.43902,-0.006111256,0.3341055,0.26058885,0.58550686,-0.68199515,0.13559043,0.09406671,0.32637188,-0.11975114,0.5657849,-0.10618932,0.21027696,-0.11898284,-0.3984947,0.2698121,0.23777185,-0.048281603,-0.10253173,0.5515885,0.0998102,0.17525162,-0.22458902,0.7986933,0.094737135,-0.15009223,-0.23075043,0.57292604,-0.145853,-0.110507786,0.3529872,0.41016978,-0.017929243,0.13693593,0.18093403,-0.09234244,-0.6346206,-0.27411905,-0.8350777,0.5185664,-0.07853361,0.5168902,-0.04943965,0.59683794,-0.775325,0.31930968,0.3746416,-0.32231987,0.17906009,-0.6547023,-0.107166186,0.22268689,0.528522,0.3931245,-0.18508339,-0.33978385,0.40170628,-0.21625246,0.29284522,-0.30691537,-0.10489648,0.08712718,-0.1038414,0.31098926,0.25435454,-0.6532786
S AHMED,0.1250396,0.2314256,0.3849063,-0.4074001,0.88726634,-0.2069081,0.10578692,-0.35117137,-0.16115032,-0.1372076,-0.14132918,0.3441702,0.08014499,-0.010348449,-0.18836036,0.8878444,-0.82908404,-0.20093097,-0.44310242,0.08592128,1.2349676,0.4906417,-0.65649056,-0.23229055,-0.22573414,0.20025778,-0.56393814,0.3901698,-0.0484937,0.56582737,0.23759425,-0.6332944,-0.029749682,-0.08139207,-0.20105627,-0.07549683,-0.11444795,-0.36420035,0.45096985,0.039401893,0.35132924,0.16852489,-0.030418305,0.46286917,0.13418102,0.24989443,0.4295577,0.25223473,0.28788143,-0.5700087,0.12795538,-0.5632289,0.14598753,-0.41743508,-0.8242564,-0.5392317,0.26779532,0.2079589,-0.77428335,0.13648771,0.1816754,0.27696,-0.15900514,0.36577323,0.2638783,-0.3974346,0.14611527,-0.555858,-0.573729,0.0571638,0.13905688,-0.25417736,-0.41319525,-0.2767513,0.04782669,-0.32355282,-0.027636284,-0.6212297,-0.18963598,-0.59010303,-0.8008297,0.40505806,0.3338047,-0.06603303,0.16891195,0.45870355,0.0055774963,-0.2590998,-0.5396292,0.03662014,-0.07148865,-0.56295276,-0.6109972,0.13143486,0.05030679,0.24733822,-0.5089028,-0.20426193,0.07384569,-0.016218306,-0.20543845,-0.23079666,-0.1785528,0.2248223,0.05396962,0.40067843,-0.31633696,0.48782504,-0.3150811,-0.84477735,0.19488466,-0.6284647,0.09452863,0.25215057,0.1447409,-0.023808485,-0.02884335,-0.018278925,0.50064605,0.25337476,-0.15534079,-0.31030694,-0.42508107,-0.14833896,0.44506353,0.19258517,0.013755124,0.15108322
S. BHANDARI,0.5727673,0.10577583,0.3646029,-0.2580899,0.104575776,0.0002807408,0.11791658,-0.43396708,0.23892745,0.11257149,-0.40279618,0.2613664,-0.34704357,-0.3134311,-0.24010724,0.8124363,0.06730432,0.1412686,-0.018880725,0.7931527,1.2565707,0.5856102,-0.33903173,-0.18203455,-0.6470354,0.059982236,0.0695058,0.48353392,0.25435778,0.11673513,0.16660225,0.021513663,0.40793696,-0.31380516,0.3012914,0.41844895,-0.63438123,-0.09351444,-0.040788047,0.0061293966,-0.14728072,0.1297257,0.054579575,-0.17730303,0.40108785,-0.17322034,0.38211006,0.15470585,0.38086605,-0.36367416,-0.074280694,-0.36039072,0.1821022,-0.1960845,-0.22790745,-0.549012,0.46490094,-0.34309062,-0.25151056,0.6334704,-0.21000043,-0.07207443,-0.10024078,0.29709122,0.69990915,0.075794324,-0.05332743,-0.6693431,-0.26658663,-0.31442264,-0.27870047,0.2316077,0.08317591,-0.22682796,-0.41899994,0.0064537884,-0.20803149,0.040000208,0.34647703,0.24007884,0.13127013,0.5342843,-0.3717551,0.61358947,-0.5364258,0.55687875,-0.01532312,-0.29903123,0.30805424,-0.0124596795,-0.13031718,0.25847208,-0.25209224,0.44503275,0.045658212,0.05100587,-0.802584,-0.21181573,-0.28948244,-0.015145265,-0.30680045,-0.27483425,0.5838804,-0.12841958,0.31463987,0.16794485,0.010448231,-0.05770925,-0.41650543,-0.22427146,0.084924825,-0.054386012,0.40347174,0.2794495,0.22348571,-0.23341823,-0.0061643836,-0.14725454,0.53993165,0.18572564,0.097087994,0.11712272,-0.33789745,-0.3286336,0.019597141,-0.19978394,-0.22021066,-0.07641414
S. BUCHNER,0.40321323,-0.27855426,-0.4915415,0.23985861,0.47392812,0.29723245,0.23893301,-0.7266311,0.31000304,-0.33447403,-0.3125347,-0.47869125,-0.42971492,-0.3483884,0.022707772,0.6462065,-0.4441269,0.5204107,-0.18824515,-0.10740104,0.98518276,0.41654816,-1.050594,-0.15399207,-0.52653664,0.066574894,-0.68562627,0.21491821,0.20646049,0.2577778,-0.02305437,-0.43930838,-0.35728854,-0.36842397,0.7099164,-0.06725403,0.49247956,-0.19538382,0.71177495,-0.09293464,0.2622889,0.03203389,-0.17953937,0.4871205,0.4503331,-0.036898915,-0.32640827,0.46493757,-0.16560312,-0.040348124,-0.21578336,0.030623188,-0.2646353,0.5954252,-0.24898402,-0.57787824,0.2258229,0.041103166,-0.15980428,0.94249743,-0.030027777,-0.05452595,-0.035992328,0.18621235,0.3353161,-0.13348705,0.41176245,0.1318686,-0.49404815,-0.53403723,-0.7030151,0.21061672,-0.028251136,-0.096896864,0.2308854,-0.07554661,-0.31831652,0.2062199,-0.06280665,0.34786162,-0.016537974,0.21214534,0.00044023327,0.13095659,0.17008823,0.049305443,0.3386917,-0.2702037,-0.12802681,0.31462723,-0.29792732,-0.3364264,-0.106920265,0.09870397,0.41884547,-0.10414736,-0.5462613,-0.17548425,-0.46828288,-0.054375134,0.19443008,0.1608396,0.11630141,0.15233378,0.42183435,0.3820409,-0.23450007,0.049662076,-0.037569296,-0.41048056,0.060828906,-0.67499936,0.24179482,-0.02593046,-0.3676761,-0.14052117,-0.25294113,-0.099718995,0.88387007,-0.2474655,-0.10822805,-0.30898836,-0.046885327,-0.111460395,-0.13983215,0.25736988,-0.29657382,0.09693501
S. DESAI,-0.16353083,-0.05264888,0.32935712,-0.012314658,0.5113577,-0.011394429,-0.095245354,0.31359333,0.1488099,-0.09384616,-0.45296696,-0.16586506,-0.27469453,0.1726061,0.21017514,0.6599191,-0.46931022,-0.4728956,-0.32152107,0.06682874,0.57905024,0.4121066,-0.51118815,-0.3285414,-0.28888208,0.01683948,-0.27555585,0.22493291,0.29196346,-0.24817562,0.14517933,-0.106571876,0.606461,0.06527213,0.5560572,0.010790815,0.022228278,-0.51446676,0.10666308,-0.43666226,-0.15346912,0.3412164,0.4980933,0.07221487,0.8352297,-0.10051226,0.16846879,-0.46567702,0.24788186,-0.00069789035,-0.16377534,0.19430105,0.10079479,0.23129074,-0.2886562,-0.5751315,0.268905,-0.30208206,0.1887834,0.24816547,-0.10380929,-0.027680991,0.078022145,0.13001683,0.4011664,-0.13886213,0.18804261,0.008334033,-0.11526048,-0.037883896,0.0166981,0.08591389,-0.048799537,-0.6842311,0.42864475,-0.14501265,-0.1298341,0.18417108,-0.012079603,-0.24997638,-0.46128944,0.040119387,0.27067247,0.21615005,-0.3265843,0.053499524,0.43499824,-0.0899307,0.05442791,0.08293908,-0.2527054,-0.4844659,-0.19332193,0.029178536,0.22475572,0.082199685,-0.21395043,-0.04084533,-0.38387302,0.094539896,0.060860444,0.14417663,-0.0048183175,0.2804436,0.31910416,0.09491196,-0.4046804,0.48488906,-0.30626297,0.023455165,-0.23188138,-0.07129507,-0.062199816,0.10935651,0.6979157,0.15417038,0.022812711,-0.1195154,0.0025849305,0.2541086,-0.025714237,-0.4184094,0.27352613,0.05435915,-0.23272078,-0.13594197,0.3416472,0.018050384
S. EVERETT,-0.15150036,-0.12597516,0.3464762,-0.046502758,0.49812397,0.028187206,-0.06261329,0.3067103,0.12479253,-0.15274987,-0.5181504,-0.115626395,-0.2564864,0.21118599,0.24650885,0.62642384,-0.42380455,-0.43625745,-0.2606006,0.07968396,0.602851,0.3735531,-0.47633725,-0.27297202,-0.3258361,0.0036111048,-0.23706718,0.27693748,0.3071093,-0.29405084,0.13652341,-0.15972795,0.6000012,0.016277976,0.5396822,0.07067223,-0.02555154,-0.5082505,0.114935905,-0.5161111,-0.0816707,0.29810438,0.46219048,0.10576013,0.80516225,-0.13474715,0.15288271,-0.47054502,0.19793285,0.0033288556,-0.18559633,0.09897466,0.1527259,0.24758689,-0.32359463,-0.61963767,0.30195957,-0.37486407,0.1526031,0.28890797,-0.045454055,-0.054492824,0.08625569,0.1645656,0.37289324,-0.12094106,0.16665448,0.06089715,-0.13263051,-0.09492995,-0.043091938,0.03973068,0.008038666,-0.7050364,0.42975295,-0.107320875,-0.14396405,0.20204896,-0.07034296,-0.30190486,-0.43230426,0.121563755,0.23665503,0.24695393,-0.33836114,0.076786466,0.40860704,-0.12545913,0.09150562,0.07458936,-0.21943702,-0.4573276,-0.13456108,-0.0033452697,0.21769954,0.058528896,-0.22281358,-0.11891253,-0.33859783,0.09247765,0.116584755,0.09325826,-0.022200264,0.22121568,0.36567783,0.1233825,-0.42290458,0.5309677,-0.27626225,-0.058808908,-0.20894739,-0.070151694,-0.05703463,0.123584144,0.71465105,0.08783167,0.059326213,-0.065012395,-0.039305765,0.25337294,-0.009999189,-0.44434914,0.2534162,0.058693413,-0.2647111,-0.1639753,0.2967234,0.0023365107
S. GRANDIS,-0.12584864,-0.044750746,0.2995315,-0.049092263,0.48930916,0.020496879,-0.0659109,0.29322544,0.11669435,-0.11290149,-0.4391102,-0.17597067,-0.27894545,0.2090569,0.21617545,0.6519942,-0.42966178,-0.40221825,-0.26173082,0.122954935,0.57149607,0.40772256,-0.47999844,-0.28496867,-0.3261769,-0.021925159,-0.2767644,0.2540095,0.30009758,-0.27814493,0.09239634,-0.21002479,0.62763596,0.07767269,0.6050735,0.06735118,-0.043999854,-0.49904627,0.12183588,-0.53741586,-0.12475167,0.3228613,0.4828336,0.101673365,0.8262201,-0.1477478,0.16525275,-0.48762044,0.19173671,0.024169775,-0.2020534,0.18896914,0.11516631,0.25537735,-0.30033556,-0.587114,0.29585332,-0.36666787,0.16807644,0.25730312,-0.03251189,-0.047035888,0.06747513,0.1493053,0.36928937,-0.13915083,0.12584938,0.061000183,-0.08740347,-0.16739538,-0.00062239805,0.0694302,0.02641883,-0.7058024,0.4296896,-0.14713489,-0.113633886,0.16141053,-0.07009674,-0.3016222,-0.38186526,0.11021299,0.25495672,0.20478645,-0.35444808,0.09080594,0.4163808,-0.10866977,0.08389633,0.14215049,-0.23006259,-0.45078647,-0.198603,0.019763451,0.19406147,0.05223545,-0.1955917,-0.047818255,-0.3872123,0.11908821,0.082764976,0.09960627,-0.027114404,0.21556062,0.31250256,0.124010086,-0.42575794,0.5057365,-0.2989877,-0.016806332,-0.23932259,-0.07833968,0.015662245,0.16178769,0.70397043,0.09096111,0.06292364,-0.119378306,-0.025906412,0.31019863,-0.019177927,-0.4491478,0.28971413,0.027190708,-0.21646987,-0.12529112,0.34830698,0.030730117
S. MURILLO MORALES,0.5099057,0.01475147,0.14384729,-0.32534048,0.1570646,-0.070232935,0.2026971,-0.35290897,0.38528705,0.017368747,0.22163507,-0.19313517,-0.24203934,0.10823799,-0.11972257,0.51601785,0.13152203,-0.061274596,-0.4564566,-0.19917391,0.6714173,0.32365984,-0.54865634,-0.4173337,0.22535597,-0.3506977,-0.19867146,0.24797818,0.24812083,0.2170848,-0.37752002,-0.06844586,0.10328402,0.25003362,-0.0044511873,0.121086955,-0.18272606,-0.2521507,0.15465923,0.16844091,0.017374616,-0.10758126,-0.0041990895,0.1598182,0.047059022,-0.27206513,-0.18169178,-0.07969698,-0.16459388,-0.002889236,0.01982107,-0.3122247,0.16837537,-0.24074905,0.096540995,-0.36147258,0.6244533,-0.045916513,-0.330852,0.37940642,-0.3639367,-0.24008419,0.29042768,-0.25445253,0.33014393,0.17774756,0.32204303,-0.65339935,-0.48740116,-0.55006385,-0.2843513,0.32220492,-0.29916653,-0.38286418,0.27796748,-0.1301077,0.40946907,-0.27418187,-0.3862832,-0.35028696,-0.19788212,-0.039278995,-0.41825926,0.5207792,-0.116489805,0.6111679,0.05815837,-0.44524172,-0.0056349714,0.18891822,-0.3434741,-0.018917067,-0.32034898,0.121677846,0.27938157,-0.15236214,0.3203125,-0.39647797,-0.2930524,0.11464143,-0.22659741,0.5638598,-0.03297502,0.33512446,-0.018916646,0.076554775,-0.0929106,-0.045237828,-0.23487055,-0.20704317,0.093897946,-0.42423165,-0.04344478,-0.14995942,0.24894188,0.19176854,-0.14867376,0.015445426,0.1909351,-0.21127811,-0.15245964,-0.37348711,0.092254095,0.40351865,0.22042164,0.21688665,-0.13946474,-0.2249314
S. PASCHALIS,0.57045484,-0.05322473,0.08746145,-0.27799726,0.16249326,-0.09010374,0.13025767,-0.4161319,0.40849757,0.11565808,0.13570422,-0.24498083,-0.22203295,0.06937959,-0.04528454,0.4776943,0.16052365,-0.07149337,-0.5428727,-0.13606422,0.6330803,0.38904992,-0.5148249,-0.42321727,0.25368625,-0.4185572,-0.2214406,0.27342334,0.18718866,0.25172603,-0.3048393,-0.010792326,0.085283175,0.28343076,0.016154107,0.073797636,-0.12995897,-0.34226477,0.09066629,0.13293874,0.036872815,-0.0692888,0.06373342,0.1463404,0.024251817,-0.21453683,-0.1551912,-0.008534677,-0.104666896,-0.013379643,0.032573976,-0.3481869,0.28071433,-0.24206913,0.096089065,-0.351599,0.59867185,-0.033948343,-0.31622264,0.37197855,-0.41375473,-0.22278737,0.242259,-0.23062994,0.29075998,0.177807,0.30000317,-0.61048347,-0.4487594,-0.58079714,-0.31668824,0.23411481,-0.3685118,-0.3567768,0.27140862,-0.13486104,0.4307255,-0.2073222,-0.3310082,-0.27769196,-0.22535154,-0.074381396,-0.4581359,0.54072946,-0.15038553,0.5323789,0.14969467,-0.5718341,-0.08537179,0.19925143,-0.3009104,-0.10965646,-0.24748297,0.08290102,0.3230204,-0.18403858,0.34246367,-0.3909888,-0.24545385,0.13221155,-0.22260165,0.58967716,0.09440462,0.2979324,-0.01968681,0.04167698,-0.10583145,-0.0067907535,-0.29178673,-0.2369662,0.08825825,-0.41912818,-0.08683314,-0.099097416,0.22075002,0.17549552,-0.22249983,0.035343826,0.14673078,-0.23843949,-0.2248209,-0.3943346,0.08777344,0.34542704,0.24031855,0.2867487,-0.20359135,-0.26340583
S. PFEIFFER,0.6096522,0.16642074,0.17392705,-0.7558386,0.67862606,0.047282953,0.68619204,-0.4738938,0.26932704,-0.60041034,-0.4160213,-0.2606148,-0.2902174,-0.6606384,-0.52284217,0.9536105,-0.74480164,0.22397925,-0.31727457,0.841825,0.82192385,0.39425367,0.15406367,-0.4203704,-0.3098923,-0.495135,-0.233476,-0.17952776,0.48485133,-0.313483,0.4358198,-0.08122988,-0.09410867,0.19044378,0.7729654,-0.1590567,0.056967698,-0.3808298,0.42114815,0.009723491,0.32897037,0.5584767,0.3756361,0.07829566,0.18074489,-0.029284908,-0.40409493,0.036698453,0.067467056,0.089852676,-0.21537045,0.0736243,0.38922423,0.0313272,0.024243843,0.16572982,-0.13718611,-0.25114608,-0.7018352,0.06354823,0.059886914,-0.13184686,-0.54923886,-0.038678963,1.1370494,-0.12809497,0.3964302,0.18854204,-0.0770413,-0.25697875,-0.3464589,0.55551475,0.49153438,-0.12864497,-0.07215409,0.18080972,-0.007893483,-0.1173423,0.19872364,0.12745892,-0.45201918,0.037850544,0.4917769,0.3035115,-0.48218578,0.2623752,-0.1407592,-0.41212672,0.025389275,-0.04977674,-0.478034,-0.084422134,-0.5238515,-0.24319457,0.19598243,-0.76491344,-0.0862665,-0.24419594,-0.27043167,0.116694026,0.06992045,0.100227565,0.18885723,0.19963863,0.09624609,-0.23551598,-0.0650393,0.44784755,-0.05771461,0.1257714,0.38485897,-0.5343573,0.23187457,0.1940773,0.09340997,0.26062256,0.2937535,-0.3404819,0.25879657,0.34373438,0.24869946,-0.2846575,-0.29044986,0.47679478,-0.57864356,0.49699622,-0.08304328,0.13289998
S. PICOZZI,0.42643774,0.464856,0.5421232,0.28345066,0.6550119,0.17167544,0.35211357,-0.9166118,0.45118296,0.10953993,-0.13845319,-0.11029884,-0.30798134,-0.38196468,0.16336393,0.0005128108,-1.0641909,-0.136027,-0.26759905,0.1949378,0.96731037,-0.0029727009,-0.8104758,-0.6203832,-0.40892696,0.18128228,-0.3332583,0.16842593,0.32575005,0.13041267,-0.09564464,0.12637185,-0.24664272,0.5229144,-0.18677962,0.103057586,0.081068814,-0.060053322,-0.1991622,0.30154446,-0.1669825,0.37176138,0.43620485,0.23893543,0.19199534,0.19719572,0.5651189,-0.4303698,0.055863846,-0.418137,0.26546955,0.17480004,-0.19373298,0.35672444,-0.24423732,-0.0884122,0.13907975,-0.68744963,-0.2231826,0.11468251,0.03483494,0.015473449,-0.41499397,-0.0036644225,0.29968154,0.43254822,0.9711683,-0.3870361,0.13172653,-0.7317818,0.083747715,0.009957599,0.722483,-0.62457484,0.85671324,0.6267711,0.10013737,-0.202973,-0.23094566,-0.15943748,-0.20230995,0.4625019,-0.156292,0.64661074,0.059430085,0.38402244,0.21440691,-0.957216,-0.32472768,0.36822578,-0.66496146,0.028749878,0.010323253,0.1259308,-0.15277097,-0.15945353,-0.089233905,-0.08280373,0.102484375,0.52309865,0.10071978,0.44294995,-0.17044255,0.023328079,0.19282387,0.36578995,-0.8218821,-0.038001116,-0.4759862,-0.3483721,-0.22090109,-0.32581127,0.3835973,0.22023444,0.4514197,-0.16745827,-0.41806048,0.2946568,-0.106939904,0.55002767,0.72815526,-0.004347462,0.23612522,0.6652471,-0.41961247,-0.041883457,0.13981742,-0.2739577
S. PIETRI,0.53261036,0.034939025,0.051851995,-0.21266611,0.17714563,-0.10246826,0.16416079,-0.41459343,0.3997388,0.07808158,0.18347391,-0.22949651,-0.19297057,0.11766483,-0.07396964,0.45620695,0.17634775,-0.105503075,-0.55312383,-0.12301664,0.6492432,0.38110498,-0.52748024,-0.42002296,0.2621132,-0.35626313,-0.23536313,0.3003332,0.21729718,0.2398871,-0.34915224,-0.043565005,0.09349791,0.22879706,0.016622087,0.131879,-0.1477615,-0.32369933,0.10589551,0.12777178,0.03424355,-0.07193907,0.06955482,0.17865863,0.051825095,-0.25138894,-0.2114653,0.007766281,-0.09274297,-0.055010952,0.03669088,-0.34300488,0.22671525,-0.23872498,0.13225996,-0.35681903,0.6168301,-0.031129017,-0.33291405,0.36031044,-0.3373645,-0.20063792,0.196282,-0.2206348,0.29535282,0.2023463,0.2650259,-0.6217168,-0.46276397,-0.5759019,-0.2817219,0.2544144,-0.36619294,-0.38629788,0.25763875,-0.12148654,0.46421072,-0.22506459,-0.28513324,-0.2548371,-0.2790018,-0.011194036,-0.47632322,0.5230206,-0.17082109,0.54861164,0.08566535,-0.55082244,0.008008321,0.17830321,-0.30150652,-0.07622421,-0.31035393,0.106486246,0.32633448,-0.17197022,0.33804163,-0.4539523,-0.28910565,0.13237017,-0.20705365,0.6050316,0.112936534,0.2531287,-0.03486181,0.08415234,-0.12835327,0.01411086,-0.2952109,-0.25611812,0.074817955,-0.38039294,-0.06811493,-0.09931079,0.22563055,0.1567256,-0.20554085,0.013052262,0.14273964,-0.22291017,-0.19884782,-0.38763544,0.07180159,0.38959846,0.1921448,0.23658617,-0.18328644,-0.24769518
S. PIRRONE,0.57445514,0.03281628,0.09702873,-0.21082345,0.17181651,-0.1380911,0.16750477,-0.36415356,0.3990097,0.039362885,0.23030533,-0.22836724,-0.20654026,0.12119769,-0.042728174,0.5266345,0.15272523,-0.095432006,-0.52897227,-0.1331485,0.6754605,0.355502,-0.5975473,-0.3969986,0.23605661,-0.35714892,-0.19052215,0.27175725,0.22440141,0.23086847,-0.3586257,-0.04056277,0.07948277,0.25843468,0.04998929,0.09416783,-0.12989838,-0.2603956,0.060767327,0.14942037,0.07602856,-0.07703622,0.010160714,0.20024759,0.04492385,-0.21809642,-0.18678844,-0.031084126,-0.112939976,-0.029653156,-0.012146132,-0.3146564,0.17988147,-0.28215015,0.089684784,-0.29464728,0.57832533,-0.014258173,-0.31465864,0.3281826,-0.36872366,-0.22372647,0.2505093,-0.26510343,0.2924377,0.12686393,0.3378667,-0.6536686,-0.49194846,-0.5710257,-0.2660237,0.27090728,-0.35439828,-0.3983706,0.25576487,-0.10514256,0.43078512,-0.19701327,-0.36924902,-0.33161086,-0.20347458,-0.04162297,-0.4006653,0.5861503,-0.15327343,0.5654145,0.1094316,-0.44518748,-0.060682546,0.24048984,-0.31948227,-0.04125209,-0.3091648,0.08966286,0.3384131,-0.20025454,0.3602788,-0.34933275,-0.27930367,0.13583158,-0.28824735,0.540349,0.10208963,0.27009314,-0.052636676,0.091278665,-0.08167368,0.029498314,-0.2748255,-0.24535224,0.11935768,-0.41925552,-0.015167777,-0.13084365,0.1659634,0.1589496,-0.16376339,-0.007953872,0.1752794,-0.2520177,-0.15617481,-0.42785478,0.14617887,0.41660377,0.19268976,0.20052093,-0.15901925,-0.26746073
S. R. HINTON,-0.11571423,-0.09767172,0.264483,-0.034879927,0.57119733,0.0009651033,-0.04593621,0.27623913,0.09413135,-0.13217197,-0.42028803,-0.12480437,-0.27644157,0.17591418,0.24485253,0.6338881,-0.47505566,-0.45362505,-0.29251632,0.12395448,0.5538641,0.41063222,-0.51801723,-0.2958668,-0.29325837,0.007889985,-0.26984403,0.24382424,0.3112059,-0.28912684,0.102213845,-0.15505879,0.6033207,0.112206034,0.5922407,0.073553115,-0.009562927,-0.5128681,0.09717319,-0.5055388,-0.103520796,0.31315348,0.50081486,0.08100837,0.8317163,-0.1539881,0.16964236,-0.47472775,0.18880528,0.05394879,-0.23840916,0.1641871,0.116805755,0.22448984,-0.31157157,-0.5316874,0.3353717,-0.34994504,0.15697572,0.23526224,-0.04889664,0.0019806474,0.034827158,0.15122937,0.33852714,-0.13543491,0.18441582,0.06323892,-0.121417545,-0.10793192,0.0015199889,0.11246208,0.0017753277,-0.66106933,0.4657309,-0.15604472,-0.113877766,0.17945865,-0.05392933,-0.2806642,-0.4092611,0.10377635,0.2397701,0.23343343,-0.34481922,0.054576833,0.4195675,-0.08980589,0.10544897,0.0849211,-0.26100346,-0.46954945,-0.18515448,0.037281554,0.24935436,0.063501805,-0.1814688,-0.031382635,-0.336448,0.06157317,0.090618655,0.12631643,-0.07041165,0.19033672,0.34559837,0.10461079,-0.45205882,0.5168199,-0.320093,-0.015188016,-0.26703888,-0.07624977,0.016414842,0.13181591,0.68597126,0.17451598,0.050524246,-0.09648704,-0.02906917,0.2828675,-0.032707177,-0.48531532,0.27451852,0.06636642,-0.16863038,-0.13504042,0.35767514,0.056955997
S. VELARDITA,0.5213313,-0.035664927,0.091094404,-0.29391646,0.1613801,-0.094599,0.15379867,-0.35554186,0.39461777,0.046190117,0.1754596,-0.22342518,-0.23252714,0.08447774,-0.059979223,0.4632477,0.14171793,-0.091716535,-0.49297202,-0.16767882,0.62504035,0.35286525,-0.50090116,-0.38542292,0.27847335,-0.35475442,-0.18939106,0.28448975,0.21406311,0.20601591,-0.34670275,-0.027956113,0.10926964,0.28282374,0.013803891,0.082591094,-0.16951852,-0.30902296,0.12818865,0.133028,0.04482048,-0.058708306,-0.00083080854,0.20787662,0.00027066647,-0.24588495,-0.15353382,-0.00925499,-0.11196073,-0.041050136,0.00833543,-0.33288234,0.22374558,-0.25327164,0.12803303,-0.3486374,0.5962901,-0.06563823,-0.31538856,0.3974877,-0.35756353,-0.23859872,0.25475547,-0.23231214,0.30279297,0.1541288,0.34507045,-0.64002436,-0.5093208,-0.57170767,-0.28639248,0.2685123,-0.32611406,-0.3633033,0.2748575,-0.11824055,0.46800336,-0.24077198,-0.36396658,-0.2895298,-0.20254838,-0.019359646,-0.4638438,0.5369454,-0.14915101,0.6098269,0.12694037,-0.50021225,-0.057774376,0.1856493,-0.31219783,-0.048181064,-0.28388855,0.08450081,0.3010898,-0.18250954,0.36461088,-0.38072738,-0.3112542,0.13750339,-0.22989297,0.5704276,0.07638763,0.30777153,0.0028463218,0.04926795,-0.10567467,-0.005553856,-0.2732665,-0.23080142,0.10360445,-0.39700678,-0.04052586,-0.10880366,0.2353457,0.16493551,-0.23292322,0.039663367,0.14454274,-0.28069586,-0.21441582,-0.39371625,0.0827461,0.3925276,0.18369319,0.28120145,-0.18070602,-0.27826372
